date,Name,Reference,isPartial
2018-06-29,4,84,False
2018-06-30,4,92,False
2018-07-01,3,90,False
2018-07-02,3,73,False
2018-07-03,4,79,False
2018-07-04,3,78,False
2018-07-05,3,74,False
2018-07-06,2,76,False
2018-07-07,4,87,False
2018-07-08,4,89,False
2018-07-09,4,80,False
2018-07-10,4,80,False
2018-07-11,3,72,False
2018-07-12,4,81,False
2018-07-13,5,88,False
2018-07-14,4,90,False
2018-07-15,5,100,False
2018-07-16,4,85,False
2018-07-17,5,78,False
2018-07-18,2,83,False
2018-07-19,4,74,False
date,Victor,bonsai,isPartial
2018-06-21,80,19,False
2018-06-22,88,18,False
2018-06-23,84,20,False
2018-06-24,77,21,False
2018-06-25,80,19,False
2018-06-26,100,19,False
2018-06-27,81,17,False
2018-06-28,82,17,False
2018-06-29,78,19,False
2018-06-30,74,21,False
2018-07-01,78,20,False
2018-07-02,79,17,False
2018-07-03,82,18,False
2018-07-04,86,18,False
2018-07-05,86,17,False
2018-07-06,75,17,False
2018-07-07,76,20,False
2018-07-08,78,20,False
2018-07-09,82,18,False
2018-07-10,81,18,False
2018-07-11,71,16,False
2018-07-12,76,18,False
2018-07-13,79,20,False
2018-07-14,74,20,False
2018-07-15,71,23,False
2018-07-16,77,19,False
2018-07-17,79,18,False
2018-07-18,78,19,False
2018-07-19,77,17,False
date,Maicon,bonsai,isPartial
2018-06-21,9,81,False
2018-06-22,8,79,False
2018-06-23,6,89,False
2018-06-24,11,93,False
2018-06-25,9,83,False
2018-06-26,8,82,False
2018-06-27,11,75,False
2018-06-28,9,74,False
2018-06-29,7,84,False
2018-06-30,7,92,False
2018-07-01,9,90,False
2018-07-02,8,73,False
2018-07-03,8,79,False
2018-07-04,8,78,False
2018-07-05,7,74,False
2018-07-06,9,76,False
2018-07-07,10,87,False
2018-07-08,11,89,False
2018-07-09,9,80,False
2018-07-10,7,80,False
2018-07-11,7,72,False
2018-07-12,10,81,False
2018-07-13,8,88,False
2018-07-14,8,90,False
2018-07-15,9,100,False
2018-07-16,7,85,False
2018-07-17,8,78,False
2018-07-18,7,83,False
2018-07-19,8,74,False
date,Loïc Feudjou,bonsai,isPartial
2018-06-21,0,81,False
2018-06-22,0,79,False
2018-06-23,0,89,False
2018-06-24,0,93,False
2018-06-25,0,83,False
2018-06-26,0,82,False
2018-06-27,0,75,False
2018-06-28,0,74,False
2018-06-29,0,84,False
2018-06-30,0,92,False
2018-07-01,0,90,False
2018-07-02,0,73,False
2018-07-03,0,79,False
2018-07-04,0,78,False
2018-07-05,0,74,False
2018-07-06,0,76,False
2018-07-07,0,87,False
2018-07-08,0,89,False
2018-07-09,0,80,False
2018-07-10,0,80,False
2018-07-11,0,72,False
2018-07-12,0,81,False
2018-07-13,0,88,False
2018-07-14,0,90,False
2018-07-15,0,100,False
2018-07-16,0,85,False
2018-07-17,0,78,False
2018-07-18,0,83,False
2018-07-19,0,74,False
date,Benoît Assou-Ekotto,bonsai,isPartial
2018-06-21,0,82,False
2018-06-22,0,82,False
2018-06-23,0,93,False
2018-06-24,0,100,False
2018-06-25,0,89,False
2018-06-26,0,80,False
2018-06-27,0,77,False
2018-06-28,0,81,False
2018-06-29,0,82,False
2018-06-30,0,89,False
2018-07-01,0,91,False
2018-07-02,0,77,False
2018-07-03,0,78,False
2018-07-04,0,80,False
2018-07-05,0,79,False
2018-07-06,0,76,False
2018-07-07,0,93,False
2018-07-08,0,96,False
2018-07-09,0,81,False
2018-07-10,0,82,False
2018-07-11,0,75,False
2018-07-12,0,83,False
2018-07-13,0,87,False
2018-07-14,0,93,False
2018-07-15,0,97,False
2018-07-16,0,86,False
2018-07-17,0,83,False
2018-07-18,0,81,False
2018-07-19,0,79,False
date,Nicolas Nkoulou,bonsai,isPartial
2018-06-21,0,81,False
2018-06-22,0,79,False
2018-06-23,0,89,False
2018-06-24,0,93,False
2018-06-25,0,83,False
2018-06-26,0,82,False
2018-06-27,0,75,False
2018-06-28,0,74,False
2018-06-29,0,84,False
2018-06-30,0,92,False
2018-07-01,0,90,False
2018-07-02,0,73,False
2018-07-03,0,79,False
2018-07-04,0,78,False
2018-07-05,0,74,False
2018-07-06,0,76,False
2018-07-07,0,87,False
2018-07-08,0,89,False
2018-07-09,0,80,False
2018-07-10,0,80,False
2018-07-11,0,72,False
2018-07-12,0,81,False
2018-07-13,0,88,False
2018-07-14,0,90,False
2018-07-15,0,100,False
2018-07-16,0,85,False
2018-07-17,0,78,False
2018-07-18,0,83,False
2018-07-19,0,74,False
date,Cédric Djeugoué,bonsai,isPartial
2018-06-21,0,82,False
2018-06-22,0,82,False
2018-06-23,0,93,False
2018-06-24,0,100,False
2018-06-25,0,89,False
2018-06-26,0,80,False
2018-06-27,0,77,False
2018-06-28,0,81,False
2018-06-29,0,82,False
2018-06-30,0,89,False
2018-07-01,0,91,False
2018-07-02,0,77,False
2018-07-03,0,78,False
2018-07-04,0,80,False
2018-07-05,0,79,False
2018-07-06,0,76,False
2018-07-07,0,93,False
2018-07-08,0,96,False
2018-07-09,0,81,False
2018-07-10,0,82,False
2018-07-11,0,75,False
2018-07-12,0,83,False
2018-07-13,0,87,False
2018-07-14,0,93,False
2018-07-15,0,97,False
2018-07-16,0,86,False
2018-07-17,0,83,False
2018-07-18,0,81,False
2018-07-19,0,79,False
date,Dany Nounkeu,bonsai,isPartial
2018-06-21,0,81,False
2018-06-22,0,79,False
2018-06-23,0,89,False
2018-06-24,0,93,False
2018-06-25,0,83,False
2018-06-26,0,82,False
2018-06-27,0,75,False
2018-06-28,0,74,False
2018-06-29,0,84,False
2018-06-30,0,92,False
2018-07-01,0,90,False
2018-07-02,0,73,False
2018-07-03,0,79,False
2018-07-04,0,78,False
2018-07-05,0,74,False
2018-07-06,0,76,False
2018-07-07,0,87,False
2018-07-08,0,89,False
2018-07-09,0,80,False
2018-07-10,0,80,False
2018-07-11,0,72,False
2018-07-12,0,81,False
2018-07-13,0,88,False
2018-07-14,0,90,False
2018-07-15,0,100,False
2018-07-16,0,85,False
2018-07-17,0,78,False
2018-07-18,0,83,False
2018-07-19,0,74,False
date,Alex Song,bonsai,isPartial
2018-06-21,3,81,False
2018-06-22,4,79,False
2018-06-23,4,89,False
2018-06-24,5,93,False
2018-06-25,3,83,False
2018-06-26,2,82,False
2018-06-27,3,75,False
2018-06-28,3,74,False
2018-06-29,2,84,False
2018-06-30,4,92,False
2018-07-01,9,90,False
2018-07-02,3,73,False
2018-07-03,5,79,False
2018-07-04,3,78,False
2018-07-05,4,74,False
2018-07-06,3,76,False
2018-07-07,3,87,False
2018-07-08,3,89,False
2018-07-09,4,80,False
2018-07-10,3,80,False
2018-07-11,1,72,False
2018-07-12,3,81,False
2018-07-13,5,88,False
2018-07-14,4,90,False
2018-07-15,2,100,False
2018-07-16,3,85,False
2018-07-17,3,78,False
2018-07-18,3,83,False
2018-07-19,3,74,False
date,Landry N'Guémo,bonsai,isPartial
2018-06-21,0,81,False
2018-06-22,0,79,False
2018-06-23,0,89,False
2018-06-24,0,93,False
2018-06-25,0,83,False
2018-06-26,0,82,False
2018-06-27,0,75,False
2018-06-28,0,74,False
2018-06-29,0,84,False
2018-06-30,0,92,False
2018-07-01,0,90,False
2018-07-02,0,73,False
2018-07-03,0,79,False
2018-07-04,0,78,False
2018-07-05,0,74,False
2018-07-06,0,76,False
2018-07-07,0,87,False
2018-07-08,0,89,False
2018-07-09,0,80,False
2018-07-10,0,80,False
2018-07-11,0,72,False
2018-07-12,0,81,False
2018-07-13,0,88,False
2018-07-14,0,90,False
2018-07-15,0,100,False
2018-07-16,0,85,False
2018-07-17,0,78,False
2018-07-18,0,83,False
2018-07-19,0,74,False
date,Benjamin Moukandjo,bonsai,isPartial
2018-06-21,0,81,False
2018-06-22,0,79,False
2018-06-23,0,89,False
2018-06-24,0,93,False
2018-06-25,0,83,False
2018-06-26,0,82,False
2018-06-27,0,75,False
2018-06-28,0,74,False
2018-06-29,0,84,False
2018-06-30,0,92,False
2018-07-01,0,90,False
2018-07-02,0,73,False
2018-07-03,0,79,False
2018-07-04,0,78,False
2018-07-05,0,74,False
2018-07-06,0,76,False
2018-07-07,0,87,False
2018-07-08,0,89,False
2018-07-09,0,80,False
2018-07-10,0,80,False
2018-07-11,0,72,False
2018-07-12,0,81,False
2018-07-13,0,88,False
2018-07-14,0,90,False
2018-07-15,0,100,False
2018-07-16,0,85,False
2018-07-17,0,78,False
2018-07-18,0,83,False
2018-07-19,0,74,False
date,Samuel Eto'o,bonsai,isPartial
2018-06-21,1,81,False
2018-06-22,1,79,False
2018-06-23,1,89,False
2018-06-24,1,93,False
2018-06-25,0,83,False
2018-06-26,2,82,False
2018-06-27,1,75,False
2018-06-28,1,74,False
2018-06-29,1,84,False
2018-06-30,0,92,False
2018-07-01,1,90,False
2018-07-02,1,73,False
2018-07-03,1,79,False
2018-07-04,0,78,False
2018-07-05,1,74,False
2018-07-06,1,76,False
2018-07-07,1,87,False
2018-07-08,1,89,False
2018-07-09,1,80,False
2018-07-10,1,80,False
2018-07-11,1,72,False
2018-07-12,1,81,False
2018-07-13,0,88,False
2018-07-14,1,90,False
2018-07-15,0,100,False
2018-07-16,1,85,False
2018-07-17,1,78,False
2018-07-18,1,83,False
2018-07-19,0,74,False
date,Vincent Aboubakar,bonsai,isPartial
