Nation;Name;Age;Position;Wiki;Matches;
Nigeria;Godfrey Oboabona;23;DF;https://en.wikipedia.org/wiki/Godfrey_Oboabona;35;
Nigeria;Ramon Azeez;21;MF;https://en.wikipedia.org/wiki/Ramon_Azeez;2;
Nigeria;Austin Ejide;30;GK;https://en.wikipedia.org/wiki/Austin_Ejide;31;
Nigeria;Ogenyi Onazi;21;MF;https://en.wikipedia.org/wiki/Ogenyi_Onazi;21;
Nigeria;Michael Babatunde;21;MF;https://en.wikipedia.org/wiki/Michael_Babatunde;5;
Nigeria;Uche Nwofor;22;FW;https://en.wikipedia.org/wiki/Uche_Nwofor;6;
Nigeria;Michael Uchebo;24;FW;https://en.wikipedia.org/wiki/Michael_Uchebo;4;
Nigeria;Chigozie Agbim;29;GK;https://en.wikipedia.org/wiki/Chigozie_Agbim;11;
Nigeria;Kenneth Omeruo;20;DF;https://en.wikipedia.org/wiki/Kenneth_Omeruo;17;
Nigeria;Shola Ameobi;32;FW;https://en.wikipedia.org/wiki/Shola_Ameobi;7;
Germany;Manuel Neuer;28;GK;https://en.wikipedia.org/wiki/Manuel_Neuer;45;
Germany;Kevin Großkreutz;25;DF;https://en.wikipedia.org/wiki/Kevin_Gro%C3%9Fkreutz;5;
Germany;Matthias Ginter;20;DF;https://en.wikipedia.org/wiki/Matthias_Ginter;2;
Germany;Benedikt Höwedes;26;DF;https://en.wikipedia.org/wiki/Benedikt_H%C3%B6wedes;21;
Germany;Mats Hummels;25;DF;https://en.wikipedia.org/wiki/Mats_Hummels;30;
Germany;Sami Khedira;27;MF;https://en.wikipedia.org/wiki/Sami_Khedira;46;
Germany;Bastian Schweinsteiger;29;MF;https://en.wikipedia.org/wiki/Bastian_Schweinsteiger;102;
Germany;Mesut Özil;25;MF;https://en.wikipedia.org/wiki/Mesut_%C3%96zil;55;
Germany;André Schürrle;23;FW;https://en.wikipedia.org/wiki/Andr%C3%A9_Sch%C3%BCrrle;33;
Germany;Lukas Podolski;29;FW;https://en.wikipedia.org/wiki/Lukas_Podolski;114;
Germany;Miroslav Klose;36;FW;https://en.wikipedia.org/wiki/Miroslav_Klose;132;
Germany;Ron-Robert Zieler;25;GK;https://en.wikipedia.org/wiki/Ron-Robert_Zieler;3;
Germany;Thomas Müller;24;FW;https://en.wikipedia.org/wiki/Thomas_M%C3%BCller;49;
Germany;Julian Draxler;20;MF;https://en.wikipedia.org/wiki/Julian_Draxler;11;
Germany;Erik Durm;22;DF;https://en.wikipedia.org/wiki/Erik_Durm;1;
Germany;Philipp Lahm;30;DF;https://en.wikipedia.org/wiki/Philipp_Lahm;106;
Germany;Per Mertesacker;29;DF;https://en.wikipedia.org/wiki/Per_Mertesacker;98;
Germany;Toni Kroos;24;MF;https://en.wikipedia.org/wiki/Toni_Kroos;44;
Germany;Mario Götze;22;MF;https://en.wikipedia.org/wiki/Mario_G%C3%B6tze;29;
Germany;Jérôme Boateng;25;DF;https://en.wikipedia.org/wiki/J%C3%A9r%C3%B4me_Boateng;39;
Germany;Shkodran Mustafi;22;DF;https://en.wikipedia.org/wiki/Shkodran_Mustafi;1;
Germany;Roman Weidenfeller;33;GK;https://en.wikipedia.org/wiki/Roman_Weidenfeller;3;
Germany;Christoph Kramer;23;MF;https://en.wikipedia.org/wiki/Christoph_Kramer;2;
Ghana;Stephen Adams;24;GK;https://en.wikipedia.org/wiki/Stephen_Adams_(footballer);7;
Ghana;Samuel Inkoom;25;DF;https://en.wikipedia.org/wiki/Samuel_Inkoom;46;
Ghana;Asamoah Gyan;28;FW;https://en.wikipedia.org/wiki/Asamoah_Gyan;79;
Ghana;Daniel Opare;23;DF;https://en.wikipedia.org/wiki/Daniel_Opare;16;
Ghana;Michael Essien;31;MF;https://en.wikipedia.org/wiki/Michael_Essien;57;
Ghana;Afriyie Acquah;22;MF;https://en.wikipedia.org/wiki/Afriyie_Acquah;5;
Ghana;Christian Atsu;22;MF;https://en.wikipedia.org/wiki/Christian_Atsu;23;
Ghana;Emmanuel Agyemang-Badu;23;MF;https://en.wikipedia.org/wiki/Emmanuel_Agyemang-Badu;49;
Ghana;Kevin-Prince Boateng;27;FW;https://en.wikipedia.org/wiki/Kevin-Prince_Boateng;13;
Ghana;André Ayew;24;MF;https://en.wikipedia.org/wiki/Andr%C3%A9_Ayew;49;
Ghana;Sulley Muntari;29;MF;https://en.wikipedia.org/wiki/Sulley_Muntari;82;
Ghana;Adam Kwarasey;26;GK;https://en.wikipedia.org/wiki/Adam_Larsen_Kwarasey;21;
Ghana;Jordan Ayew;22;FW;https://en.wikipedia.org/wiki/Jordan_Ayew;13;
Ghana;Albert Adomah;26;MF;https://en.wikipedia.org/wiki/Albert_Adomah;15;
Ghana;Rashid Sumaila;21;DF;https://en.wikipedia.org/wiki/Rashid_Sumaila;6;
Ghana;Fatau Dauda;29;GK;https://en.wikipedia.org/wiki/Fatau_Dauda;18;
Ghana;Mohammed Rabiu;24;MF;https://en.wikipedia.org/wiki/Mohammed_Rabiu;17;
Ghana;Majeed Waris;22;FW;https://en.wikipedia.org/wiki/Abdul_Majeed_Waris;13;
Ghana;Jonathan Mensah;23;DF;https://en.wikipedia.org/wiki/Jonathan_Mensah;27;
Ghana;Kwadwo Asamoah;25;MF;https://en.wikipedia.org/wiki/Kwadwo_Asamoah;62;
Ghana;John Boye;27;DF;https://en.wikipedia.org/wiki/John_Boye;30;
Ghana;Wakaso Mubarak;23;MF;https://en.wikipedia.org/wiki/Wakaso_Mubarak;17;
Ghana;Harrison Afful;27;DF;https://en.wikipedia.org/wiki/Harrison_Afful;41;
Portugal;Eduardo;31;GK;https://en.wikipedia.org/wiki/Eduardo_Carvalho;34;
Portugal;Bruno Alves;32;DF;https://en.wikipedia.org/wiki/Bruno_Alves;72;
Portugal;Pepe;31;DF;https://en.wikipedia.org/wiki/Pepe_(footballer,_born_1983);58;
Portugal;Miguel Veloso;28;MF;https://en.wikipedia.org/wiki/Miguel_Veloso;49;
Portugal;Fábio Coentrão;26;DF;https://en.wikipedia.org/wiki/F%C3%A1bio_Coentr%C3%A3o;45;
Portugal;William Carvalho;22;MF;https://en.wikipedia.org/wiki/William_Carvalho;4;
Portugal;Cristiano Ronaldo;29;FW;https://en.wikipedia.org/wiki/Cristiano_Ronaldo;111;
Portugal;João Moutinho;27;MF;https://en.wikipedia.org/wiki/Jo%C3%A3o_Moutinho;68;
Portugal;Hugo Almeida;30;FW;https://en.wikipedia.org/wiki/Hugo_Almeida;55;
Portugal;Vieirinha;28;MF;https://en.wikipedia.org/wiki/Vieirinha;9;
Portugal;Éder;26;FW;https://en.wikipedia.org/wiki/%C3%89der_(Portuguese_footballer);8;
Portugal;Rui Patrício;26;GK;https://en.wikipedia.org/wiki/Rui_Patr%C3%ADcio;30;
Portugal;Ricardo Costa;33;DF;https://en.wikipedia.org/wiki/Ricardo_Costa_(Portuguese_footballer);19;
Portugal;Luís Neto;26;DF;https://en.wikipedia.org/wiki/Lu%C3%ADs_Neto;9;
Portugal;Rafa Silva;21;MF;https://en.wikipedia.org/wiki/Rafa_Silva;3;
Portugal;Raul Meireles;31;MF;https://en.wikipedia.org/wiki/Raul_Meireles;74;
Portugal;Nani;27;MF;https://en.wikipedia.org/wiki/Nani;75;
Portugal;Silvestre Varela;29;MF;https://en.wikipedia.org/wiki/Silvestre_Varela;24;
Portugal;André Almeida;23;DF;https://en.wikipedia.org/wiki/Andr%C3%A9_Almeida;5;
Portugal;Rúben Amorim;29;MF;https://en.wikipedia.org/wiki/R%C3%BAben_Amorim;13;
Portugal;João Pereira;30;DF;https://en.wikipedia.org/wiki/Jo%C3%A3o_Pereira_(Portuguese_footballer);36;
Portugal;Beto;32;GK;https://en.wikipedia.org/wiki/Beto_(Portuguese_footballer,_born_1982);7;
Portugal;Hélder Postiga;31;FW;https://en.wikipedia.org/wiki/H%C3%A9lder_Postiga;69;
United States;Tim Howard;35;GK;https://en.wikipedia.org/wiki/Tim_Howard;100;
United States;DeAndre Yedlin;20;DF;https://en.wikipedia.org/wiki/DeAndre_Yedlin;4;
United States;Omar Gonzalez;25;DF;https://en.wikipedia.org/wiki/Omar_Gonzalez;20;
United States;Michael Bradley;26;MF;https://en.wikipedia.org/wiki/Michael_Bradley_(soccer);86;
United States;Matt Besler;27;DF;https://en.wikipedia.org/wiki/Matt_Besler;17;
United States;John Brooks;21;DF;https://en.wikipedia.org/wiki/John_Brooks_(soccer,_born_1993);4;
United States;DaMarcus Beasley;32;DF;https://en.wikipedia.org/wiki/DaMarcus_Beasley;116;
United States;Clint Dempsey;31;FW;https://en.wikipedia.org/wiki/Clint_Dempsey;105;
United States;Aron Jóhannsson;23;FW;https://en.wikipedia.org/wiki/Aron_J%C3%B3hannsson;8;
United States;Mix Diskerud;23;MF;https://en.wikipedia.org/wiki/Mix_Diskerud;20;
United States;Alejandro Bedoya;27;MF;https://en.wikipedia.org/wiki/Alejandro_Bedoya;28;
United States;Brad Guzan;29;GK;https://en.wikipedia.org/wiki/Brad_Guzan;25;
United States;Jermaine Jones;32;MF;https://en.wikipedia.org/wiki/Jermaine_Jones;42;
United States;Brad Davis;32;MF;https://en.wikipedia.org/wiki/Brad_Davis_(soccer);16;
United States;Kyle Beckerman;32;MF;https://en.wikipedia.org/wiki/Kyle_Beckerman;37;
United States;Julian Green;19;MF;https://en.wikipedia.org/wiki/Julian_Green;2;
United States;Jozy Altidore;24;FW;https://en.wikipedia.org/wiki/Jozy_Altidore;70;
United States;Chris Wondolowski;31;FW;https://en.wikipedia.org/wiki/Chris_Wondolowski;21;
United States;Graham Zusi;27;MF;https://en.wikipedia.org/wiki/Graham_Zusi;23;
United States;Geoff Cameron;28;DF;https://en.wikipedia.org/wiki/Geoff_Cameron;27;
United States;Timothy Chandler;24;DF;https://en.wikipedia.org/wiki/Timothy_Chandler;13;
United States;Nick Rimando;34;GK;https://en.wikipedia.org/wiki/Nick_Rimando;14;
United States;Fabian Johnson;26;DF;https://en.wikipedia.org/wiki/Fabian_Johnson;22;
Algeria;Cédric Si Mohamed;29;GK;https://en.wikipedia.org/wiki/C%C3%A9dric_Si_Mohamed;1;
Algeria;Madjid Bougherra;31;DF;https://en.wikipedia.org/wiki/Madjid_Bougherra;62;
Algeria;Faouzi Ghoulam;23;DF;https://en.wikipedia.org/wiki/Faouzi_Ghoulam;6;
Algeria;Essaïd Belkalem;25;DF;https://en.wikipedia.org/wiki/Essa%C3%AFd_Belkalem;13;
Algeria;Rafik Halliche;27;DF;https://en.wikipedia.org/wiki/Rafik_Halliche;29;
Algeria;Djamel Mesbah;29;DF;https://en.wikipedia.org/wiki/Djamel_Mesbah;26;
Algeria;Hassan Yebda;30;MF;https://en.wikipedia.org/wiki/Hassan_Yebda;25;
Algeria;Medhi Lacen;30;MF;https://en.wikipedia.org/wiki/Medhi_Lacen;30;
Algeria;Nabil Ghilas;24;FW;https://en.wikipedia.org/wiki/Nabil_Ghilas;5;
Algeria;Sofiane Feghouli;24;MF;https://en.wikipedia.org/wiki/Sofiane_Feghouli;19;
Algeria;Yacine Brahimi;24;MF;https://en.wikipedia.org/wiki/Yacine_Brahimi;6;
Algeria;Carl Medjani;29;DF;https://en.wikipedia.org/wiki/Carl_Medjani;26;
Algeria;Islam Slimani;25;FW;https://en.wikipedia.org/wiki/Islam_Slimani;20;
Algeria;Nabil Bentaleb;19;MF;https://en.wikipedia.org/wiki/Nabil_Bentaleb;3;
Algeria;El Arbi Hillel Soudani;26;FW;https://en.wikipedia.org/wiki/El_Arbi_Hillel_Soudani;22;
Algeria;Mohamed Zemmamouche;29;GK;https://en.wikipedia.org/wiki/Mohamed_Lamine_Zemmamouche;7;
Algeria;Liassine Cadamuro-Bentaïba;26;DF;https://en.wikipedia.org/wiki/Liassine_Cadamuro-Benta%C3%AFba;7;
Algeria;Abdelmoumene Djabou;27;MF;https://en.wikipedia.org/wiki/Abdelmoumene_Djabou;8;
Algeria;Saphir Taïder;22;MF;https://en.wikipedia.org/wiki/Saphir_Sliti_Ta%C3%AFder;11;
Algeria;Aïssa Mandi;22;DF;https://en.wikipedia.org/wiki/A%C3%AFssa_Mandi;2;
Algeria;Riyad Mahrez;23;MF;https://en.wikipedia.org/wiki/Riyad_Mahrez;2;
Algeria;Mehdi Mostefa;30;MF;https://en.wikipedia.org/wiki/Mehdi_Mostefa;23;
Algeria;Raïs M'Bolhi;28;GK;https://en.wikipedia.org/wiki/Ra%C3%AFs_M%27Bolhi;28;
Belgium;Thibaut Courtois;22;GK;https://en.wikipedia.org/wiki/Thibaut_Courtois;17;
Belgium;Toby Alderweireld;25;DF;https://en.wikipedia.org/wiki/Toby_Alderweireld;34;
Belgium;Thomas Vermaelen;28;DF;https://en.wikipedia.org/wiki/Thomas_Vermaelen;47;
Belgium;Vincent Kompany;28;DF;https://en.wikipedia.org/wiki/Vincent_Kompany;59;
Belgium;Jan Vertonghen;27;DF;https://en.wikipedia.org/wiki/Jan_Vertonghen;56;
Belgium;Axel Witsel;25;MF;https://en.wikipedia.org/wiki/Axel_Witsel;48;
Belgium;Kevin De Bruyne;22;MF;https://en.wikipedia.org/wiki/Kevin_De_Bruyne;21;
Belgium;Marouane Fellaini;26;MF;https://en.wikipedia.org/wiki/Marouane_Fellaini;50;
Belgium;Romelu Lukaku;21;FW;https://en.wikipedia.org/wiki/Romelu_Lukaku;29;
Belgium;Eden Hazard;23;MF;https://en.wikipedia.org/wiki/Eden_Hazard;45;
Belgium;Kevin Mirallas;26;MF;https://en.wikipedia.org/wiki/Kevin_Mirallas;44;
Belgium;Simon Mignolet;25;GK;https://en.wikipedia.org/wiki/Simon_Mignolet;14;
Belgium;Sammy Bossut;28;GK;https://en.wikipedia.org/wiki/Sammy_Bossut;0;
Belgium;Dries Mertens;27;FW;https://en.wikipedia.org/wiki/Dries_Mertens;25;
Belgium;Daniel Van Buyten;36;DF;https://en.wikipedia.org/wiki/Daniel_Van_Buyten;79;
Belgium;Steven Defour;26;MF;https://en.wikipedia.org/wiki/Steven_Defour;43;
Belgium;Divock Origi;19;FW;https://en.wikipedia.org/wiki/Divock_Origi;2;
Belgium;Nicolas Lombaerts;29;DF;https://en.wikipedia.org/wiki/Nicolas_Lombaerts;25;
Belgium;Moussa Dembélé;26;MF;https://en.wikipedia.org/wiki/Moussa_Demb%C3%A9l%C3%A9_(Belgian_footballer);57;
Belgium;Adnan Januzaj;19;MF;https://en.wikipedia.org/wiki/Adnan_Januzaj;1;
Belgium;Anthony Vanden Borre;26;DF;https://en.wikipedia.org/wiki/Anthony_Vanden_Borre;25;
Belgium;Nacer Chadli;24;MF;https://en.wikipedia.org/wiki/Nacer_Chadli;20;
Belgium;Laurent Ciman;28;DF;https://en.wikipedia.org/wiki/Laurent_Ciman;8;
Russia;Igor Akinfeev;28;GK;https://en.wikipedia.org/wiki/Igor_Akinfeev;68;
Russia;Aleksei Kozlov;27;DF;https://en.wikipedia.org/wiki/Aleksei_Anatolyevich_Kozlov;11;
Russia;Georgi Shchennikov;23;DF;https://en.wikipedia.org/wiki/Georgi_Shchennikov;4;
Russia;Sergei Ignashevich;34;DF;https://en.wikipedia.org/wiki/Sergei_Ignashevich;96;
Russia;Andrei Semyonov;25;DF;https://en.wikipedia.org/wiki/Andrei_Sergeyevich_Semyonov;1;
Russia;Maksim Kanunnikov;22;FW;https://en.wikipedia.org/wiki/Maksim_Kanunnikov;2;
Russia;Igor Denisov;30;MF;https://en.wikipedia.org/wiki/Igor_Denisov;43;
Russia;Denis Glushakov;27;MF;https://en.wikipedia.org/wiki/Denis_Glushakov;26;
Russia;Aleksandr Kokorin;23;FW;https://en.wikipedia.org/wiki/Aleksandr_Kokorin;21;
Russia;Alan Dzagoev;23;MF;https://en.wikipedia.org/wiki/Alan_Dzagoev;32;
Russia;Aleksandr Kerzhakov;31;FW;https://en.wikipedia.org/wiki/Aleksandr_Kerzhakov;80;
Russia;Yuri Lodygin;24;GK;https://en.wikipedia.org/wiki/Yuri_Lodygin;3;
Russia;Vladimir Granat;27;DF;https://en.wikipedia.org/wiki/Vladimir_Granat;5;
Russia;Vasili Berezutski;31;DF;https://en.wikipedia.org/wiki/Vasili_Berezutski;78;
Russia;Pavel Mogilevets;21;MF;https://en.wikipedia.org/wiki/Pavel_Mogilevets;1;
Russia;Sergey Ryzhikov;33;GK;https://en.wikipedia.org/wiki/Sergey_Viktorovich_Ryzhikov;1;
Russia;Oleg Shatov;23;MF;https://en.wikipedia.org/wiki/Oleg_Shatov;7;
Russia;Yuri Zhirkov;30;DF;https://en.wikipedia.org/wiki/Yuri_Zhirkov;60;
Russia;Aleksandr Samedov;29;FW;https://en.wikipedia.org/wiki/Aleksandr_Samedov;17;
Russia;Viktor Fayzulin;28;MF;https://en.wikipedia.org/wiki/Viktor_Fayzulin;19;
Russia;Aleksei Ionov;25;FW;https://en.wikipedia.org/wiki/Aleksei_Ionov;5;
Russia;Andrey Yeshchenko;30;DF;https://en.wikipedia.org/wiki/Andrey_Yeshchenko;12;
Russia;Dmitri Kombarov;27;DF;https://en.wikipedia.org/wiki/Dmitri_Kombarov;22;
South Korea;Jung Sung-ryong;29;GK;https://en.wikipedia.org/wiki/Jung_Sung-ryong;61;
South Korea;Kim Chang-soo;28;DF;https://en.wikipedia.org/wiki/Kim_Chang-soo;9;
South Korea;Yun Suk-young;24;DF;https://en.wikipedia.org/wiki/Yun_Suk-young;4;
South Korea;Kwak Tae-hwi;32;DF;https://en.wikipedia.org/wiki/Kwak_Tae-hwi;35;
South Korea;Kim Young-gwon;24;DF;https://en.wikipedia.org/wiki/Kim_Young-gwon;21;
South Korea;Hwang Seok-ho;24;DF;https://en.wikipedia.org/wiki/Hwang_Seok-ho;3;
South Korea;Kim Bo-kyung;24;MF;https://en.wikipedia.org/wiki/Kim_Bo-kyung;28;
South Korea;Ha Dae-sung;29;MF;https://en.wikipedia.org/wiki/Ha_Dae-sung;13;
South Korea;Son Heung-min;21;FW;https://en.wikipedia.org/wiki/Son_Heung-min;25;
South Korea;Park Chu-young;28;FW;https://en.wikipedia.org/wiki/Park_Chu-young;64;
South Korea;Lee Keun-ho;29;FW;https://en.wikipedia.org/wiki/Lee_Keun-ho;63;
South Korea;Lee Yong;27;DF;https://en.wikipedia.org/wiki/Lee_Yong_(footballer,_born_1986);12;
South Korea;Koo Ja-cheol;25;MF;https://en.wikipedia.org/wiki/Koo_Ja-cheol;37;
South Korea;Han Kook-young;24;MF;https://en.wikipedia.org/wiki/Han_Kook-young;10;
South Korea;Park Jong-woo;25;MF;https://en.wikipedia.org/wiki/Park_Jong-woo;10;
South Korea;Ki Sung-yueng;25;MF;https://en.wikipedia.org/wiki/Ki_Sung-yueng;58;
South Korea;Lee Chung-yong;25;MF;https://en.wikipedia.org/wiki/Lee_Chung-yong;55;
South Korea;Kim Shin-wook;26;FW;https://en.wikipedia.org/wiki/Kim_Shin-wook;27;
South Korea;Ji Dong-won;23;FW;https://en.wikipedia.org/wiki/Ji_Dong-won;28;
South Korea;Hong Jeong-ho;24;DF;https://en.wikipedia.org/wiki/Hong_Jeong-ho;25;
South Korea;Kim Seung-gyu;23;GK;https://en.wikipedia.org/wiki/Kim_Seung-gyu;5;
South Korea;Park Joo-ho;27;DF;https://en.wikipedia.org/wiki/Park_Joo-ho;14;
South Korea;Lee Bum-young;25;GK;https://en.wikipedia.org/wiki/Lee_Bum-young;0;
